opportunity_id,title,category,source,url,reward_amount,reward_currency,deadline,requirements,capital_required,difficulty,estimated_hours,risk_level,success_probability,verification_score,recommended_action,recommendation_reason,verification_status,human_approval_required,country_restrictions,kyc_required,payment_method,link_active,explicit_reward,verified_at
1206,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/suitenumerique/menshen/issues/5,,,,signed in to change notification settings Fork 2 Star 5 Code Issues 4 Pull requests 4 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Dependency Dashboard #5 New issue Copy link New issue Copy lin,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:23.794485+00:00
1207,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/agross/ansible-home-network/issues/9,,,,(1) roles/iobroker/templates/crunchfit/docker/requirements,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:24.545270+00:00
1209,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/reservoir-data/tap-honeybadger/issues/22,,,,signed in to change notification settings Fork 0 Star 1 Code Issues 8 Pull requests 0 Actions Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Security and quality Insights Dependency Dashboard #22 New issue Copy link New issue Copy link Open Task Open,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:25.287158+00:00
1210,GitHub OAuth consent still shows personal ClawdHub / steipete branding (reopen of #2524),open_source_bounty,GitHub Paid Issues,https://github.com/openclaw/clawhub/issues/3051,,,,signed in to change notification settings Fork 1,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:26.234444+00:00
1212,Address race in PerformanceCounterLib,open_source_bounty,GitHub Paid Issues,https://github.com/dotnet/runtime/issues/90803,,,,signed in to change notification settings Fork 5,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:27.180888+00:00
1231,[Clients]: User Accounts for Customers (Client Portal),open_source_bounty,GitHub Paid Issues,https://github.com/InvoicePlane/InvoicePlane-v2/issues/392,,,,signed in to change notification settings Fork 15 Star 25 Code Issues 204 Pull requests 8 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights [Clients]: User Accounts for Customers (Client Portal) #39,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:28.607612+00:00
1262,axios-0.21.0.tgz: 31 vulnerabilities (highest severity is: 8.6),open_source_bounty,GitHub Paid Issues,https://github.com/tachibana-shin/unc0ver.dev/issues/2,,,,signed in to change notification settings Fork 1 Star 1 Code Issues 4 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights axios-0,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:29.897679+00:00
1265,agpt-0.5.0: 85 vulnerabilities (highest severity is: 9.5),open_source_bounty,GitHub Paid Issues,https://github.com/rsoreq/AutoGPT/issues/215,,,,signed in to change notification settings Fork 0 Star 1 Code Issues 36 Pull requests 39 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights agpt-0,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:31.182899+00:00
1266,autogpt-forge-0.2.0: 39 vulnerabilities (highest severity is: 9.5),open_source_bounty,GitHub Paid Issues,https://github.com/rsoreq/AutoGPT/issues/214,,,,signed in to change notification settings Fork 0 Star 1 Code Issues 36 Pull requests 39 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights autogpt-forge-0,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:32.491291+00:00
1269,crewai-0.102.0-py3-none-any.whl: 17 vulnerabilities (highest severity is: 9.5) unreachable,open_source_bounty,GitHub Paid Issues,https://github.com/rsoreq/amazon-bedrock-workshop/issues/51,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 7 Pull requests 2 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights crewai-0,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:33.772030+00:00
1270,transformers-4.49.0-py3-none-any.whl: 22 vulnerabilities (highest severity is: 8.8) unreachable,open_source_bounty,GitHub Paid Issues,https://github.com/rsoreq/amazon-bedrock-workshop/issues/5,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 7 Pull requests 2 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights transformers-4,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:34.927224+00:00
1272,litellm-1.17.9-py3-none-any.whl: 29 vulnerabilities (highest severity is: 10.0),open_source_bounty,GitHub Paid Issues,https://github.com/RonenSdemocorp-mend/AutoGPT/issues/18,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 77 Pull requests 10 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights litellm-1,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:36.230495+00:00
1273,autogpt-forge-0.2.0: 42 vulnerabilities (highest severity is: 10.0),open_source_bounty,GitHub Paid Issues,https://github.com/RonenSdemocorp-mend/AutoGPT/issues/22,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 77 Pull requests 10 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights autogpt-forge-0,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:37.492354+00:00
1275,autogpt-forge-0.2.0: 41 vulnerabilities (highest severity is: 10.0),open_source_bounty,GitHub Paid Issues,https://github.com/rsoreq-mend/AutoGPT/issues/18,,,,signed in to change notification settings Fork 1 Star 0 Code Issues 140 Pull requests 32 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights autogpt-forge-0,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:38.598738+00:00
1277,litellm-0.7.5-py3-none-any.whl: 30 vulnerabilities (highest severity is: 10.0),open_source_bounty,GitHub Paid Issues,https://github.com/Yuliya65/AutoAgents/issues/13,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 51 Pull requests 10 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights litellm-0,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:39.468076+00:00
1279,transformers-4.30.2-py3-none-any.whl: 29 vulnerabilities (highest severity is: 9.6) reachable,open_source_bounty,GitHub Paid Issues,https://github.com/amaybaum-prod/stable-diffusion-webui/issues/1,,,,signed in to change notification settings Fork 1 Star 0 Code Issues 20 Pull requests 3 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights transformers-4,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:40.744392+00:00
1287,Tests for file-state isolation tracker (follow-up to #96),open_source_bounty,GitHub Paid Issues,https://github.com/autumngarage/sentinel/issues/104,,,,,0,baixa,8.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,,0,GitHub Sponsors,0,0,2026-08-27T22:17:41.125719+00:00
1297,scripts/phpstan.sh silently no-ops `composer run analyse` at repo root,open_source_bounty,GitHub Paid Issues,https://github.com/arqel-dev/arqel/issues/368,,,,signed in to change notification settings Fork 0 Star 2 Code Issues 3 Pull requests 1 Discussions Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Discussions Actions Projects Security and quality Insights scripts/phpstan,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,"Stripe, GitHub Sponsors",1,0,2026-08-27T22:17:42.256565+00:00
1307,"[EPIC][harness] UA eval harness — QG grounding/entailment gates, grammar-lexical gate, annotation, bakeoffs, cutovers (drive board)",open_source_bounty,GitHub Paid Issues,https://github.com/learn-ukrainian/learn-ukrainian.github.io/issues/4913,,,,signed in to change notification settings Fork 4 Star 9 Code Issues 113 Pull requests 3 Discussions Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Discussions Actions Projects Security and quality Insights [EPIC][harness] Internal Ukrainian q,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,GitHub Sponsors,1,0,2026-08-27T22:17:43.533504+00:00
1011,"Medical Equipment and Device Service Technician/Engineer (m/f/x) - Berlin, Germany",paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/genoray-eu-gmbh/medical-equipment-and-device-service-technician-engineer-berlin-germany-332066,,,,"Bachelor’s degree in Biomedical, Electrical, or Electronic Engineering, or a comparable degree or relevant practical experience Professional experience is not required, but considered an advantage Experience in customer service or technical support for medical equipment is preferred Proficiency in M",0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,,1,0,2026-08-27T22:17:44.340209+00:00
1016,Founding Head of Engineering,paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/senvo-gmbh/founding-head-of-engineering-berlin-71649,,,,You're a builder first,0,alta,80.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,,1,0,2026-08-27T22:17:45.294510+00:00
1019,Fachassistent Digitalisierung und IT-Prozesse (m/w/d) 35.000 - 60.000 € Jahresgehalt,paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/syltax-schluter-yblagger-leitmeier-steuerberater-partgmbb/fachassistent-digitalisierung-und-it-prozesse-35000-60000-eur-jahresgehalt-altdorf-468857,,,,,0,média,30.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,,0,,0,0,2026-08-27T22:17:46.179135+00:00
1021,Startup Scout & Dealflow Manager Impact Accelerator (m/w/d) Teilzeit,paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/founders-bay/startup-scout-dealflow-manager-impact-accelerator-teilzeit-lietzow-256474,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,,1,0,2026-08-27T22:17:46.957101+00:00
1025,Senior Salesforce Admin (w/m/d) Deutsch Level C1,paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/buchner-partner-gmbh/senior-salesforce-admin-deutsch-level-c1-kiel-108618,,,,,0,média,30.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,,0,,0,0,2026-08-27T22:17:48.047864+00:00
1026,Senior Salesforce Admin (w/m/d) Deutsch Level C1,paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/buchner-partner-gmbh/senior-salesforce-admin-deutsch-level-c1-schleswig-232121,,,,,0,média,30.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,,0,,0,0,2026-08-27T22:17:49.117950+00:00
